run,scenario,channel,variant,first,detect,early,false,lead
398,gradual,frequency,severity_only,,False,False,False,
398,gradual,frequency,external_only,,False,False,False,
398,gradual,frequency,internal_only,,False,False,False,
398,gradual,frequency,prism,,False,False,False,
399,gradual,frequency,severity_only,,False,False,False,
399,gradual,frequency,external_only,29.0,True,False,False,-5.0
399,gradual,frequency,internal_only,,False,False,False,
399,gradual,frequency,prism,,False,False,False,
400,gradual,frequency,severity_only,,False,False,False,
400,gradual,frequency,external_only,,False,False,False,
400,gradual,frequency,internal_only,,False,False,False,
400,gradual,frequency,prism,,False,False,False,
401,gradual,frequency,severity_only,,False,False,False,
401,gradual,frequency,external_only,,False,False,False,
401,gradual,frequency,internal_only,,False,False,False,
401,gradual,frequency,prism,,False,False,False,
402,gradual,frequency,severity_only,,False,False,False,
402,gradual,frequency,external_only,,False,False,False,
402,gradual,frequency,internal_only,,False,False,False,
402,gradual,frequency,prism,24.0,True,True,False,0.0
403,gradual,frequency,severity_only,,False,False,False,
403,gradual,frequency,external_only,,False,False,False,
403,gradual,frequency,internal_only,,False,False,False,
403,gradual,frequency,prism,,False,False,False,
404,gradual,frequency,severity_only,,False,False,False,
404,gradual,frequency,external_only,,False,False,False,
404,gradual,frequency,internal_only,,False,False,False,
404,gradual,frequency,prism,26.0,True,False,False,-2.0
405,gradual,frequency,severity_only,,False,False,False,
405,gradual,frequency,external_only,26.0,True,False,False,-2.0
405,gradual,frequency,internal_only,,False,False,False,
405,gradual,frequency,prism,23.0,True,True,False,1.0
406,gradual,frequency,severity_only,,False,False,False,
406,gradual,frequency,external_only,,False,False,False,
406,gradual,frequency,internal_only,19.0,False,False,True,
406,gradual,frequency,prism,,False,False,False,
407,gradual,frequency,severity_only,,False,False,False,
407,gradual,frequency,external_only,,False,False,False,
407,gradual,frequency,internal_only,,False,False,False,
407,gradual,frequency,prism,,False,False,False,
408,gradual,frequency,severity_only,30.0,True,False,False,-6.0
408,gradual,frequency,external_only,31.0,False,False,False,
408,gradual,frequency,internal_only,31.0,False,False,False,
408,gradual,frequency,prism,31.0,False,False,False,
409,gradual,frequency,severity_only,,False,False,False,
409,gradual,frequency,external_only,,False,False,False,
409,gradual,frequency,internal_only,,False,False,False,
409,gradual,frequency,prism,,False,False,False,
410,gradual,frequency,severity_only,,False,False,False,
410,gradual,frequency,external_only,,False,False,False,
410,gradual,frequency,internal_only,,False,False,False,
410,gradual,frequency,prism,34.0,False,False,False,
411,gradual,frequency,severity_only,7.0,False,False,True,
411,gradual,frequency,external_only,7.0,False,False,True,
411,gradual,frequency,internal_only,7.0,False,False,True,
411,gradual,frequency,prism,7.0,False,False,True,
412,gradual,frequency,severity_only,,False,False,False,
412,gradual,frequency,external_only,,False,False,False,
412,gradual,frequency,internal_only,,False,False,False,
412,gradual,frequency,prism,,False,False,False,
413,gradual,frequency,severity_only,,False,False,False,
413,gradual,frequency,external_only,,False,False,False,
413,gradual,frequency,internal_only,,False,False,False,
413,gradual,frequency,prism,,False,False,False,
414,gradual,frequency,severity_only,,False,False,False,
414,gradual,frequency,external_only,,False,False,False,
414,gradual,frequency,internal_only,,False,False,False,
414,gradual,frequency,prism,,False,False,False,
415,gradual,frequency,severity_only,,False,False,False,
415,gradual,frequency,external_only,,False,False,False,
415,gradual,frequency,internal_only,,False,False,False,
415,gradual,frequency,prism,,False,False,False,
416,gradual,frequency,severity_only,,False,False,False,
416,gradual,frequency,external_only,,False,False,False,
416,gradual,frequency,internal_only,,False,False,False,
416,gradual,frequency,prism,,False,False,False,
417,gradual,frequency,severity_only,31.0,False,False,False,
417,gradual,frequency,external_only,31.0,False,False,False,
417,gradual,frequency,internal_only,31.0,False,False,False,
417,gradual,frequency,prism,28.0,True,False,False,-4.0
418,gradual,frequency,severity_only,,False,False,False,
418,gradual,frequency,external_only,,False,False,False,
418,gradual,frequency,internal_only,,False,False,False,
418,gradual,frequency,prism,27.0,True,False,False,-3.0
419,gradual,frequency,severity_only,,False,False,False,
419,gradual,frequency,external_only,,False,False,False,
419,gradual,frequency,internal_only,,False,False,False,
419,gradual,frequency,prism,,False,False,False,
420,gradual,frequency,severity_only,,False,False,False,
420,gradual,frequency,external_only,,False,False,False,
420,gradual,frequency,internal_only,,False,False,False,
420,gradual,frequency,prism,,False,False,False,
421,gradual,frequency,severity_only,,False,False,False,
421,gradual,frequency,external_only,,False,False,False,
421,gradual,frequency,internal_only,,False,False,False,
421,gradual,frequency,prism,,False,False,False,
422,gradual,frequency,severity_only,,False,False,False,
422,gradual,frequency,external_only,,False,False,False,
422,gradual,frequency,internal_only,,False,False,False,
422,gradual,frequency,prism,,False,False,False,
423,gradual,frequency,severity_only,,False,False,False,
423,gradual,frequency,external_only,28.0,True,False,False,-4.0
423,gradual,frequency,internal_only,,False,False,False,
423,gradual,frequency,prism,33.0,False,False,False,
424,gradual,frequency,severity_only,,False,False,False,
424,gradual,frequency,external_only,,False,False,False,
424,gradual,frequency,internal_only,,False,False,False,
424,gradual,frequency,prism,,False,False,False,
425,gradual,frequency,severity_only,,False,False,False,
425,gradual,frequency,external_only,,False,False,False,
425,gradual,frequency,internal_only,,False,False,False,
425,gradual,frequency,prism,,False,False,False,
426,gradual,frequency,severity_only,,False,False,False,
426,gradual,frequency,external_only,,False,False,False,
426,gradual,frequency,internal_only,,False,False,False,
426,gradual,frequency,prism,,False,False,False,
427,gradual,frequency,severity_only,,False,False,False,
427,gradual,frequency,external_only,,False,False,False,
427,gradual,frequency,internal_only,35.0,False,False,False,
427,gradual,frequency,prism,26.0,True,False,False,-2.0
428,gradual,frequency,severity_only,,False,False,False,
428,gradual,frequency,external_only,,False,False,False,
428,gradual,frequency,internal_only,,False,False,False,
428,gradual,frequency,prism,,False,False,False,
429,gradual,frequency,severity_only,,False,False,False,
429,gradual,frequency,external_only,,False,False,False,
429,gradual,frequency,internal_only,,False,False,False,
429,gradual,frequency,prism,,False,False,False,
430,gradual,frequency,severity_only,,False,False,False,
430,gradual,frequency,external_only,28.0,True,False,False,-4.0
430,gradual,frequency,internal_only,,False,False,False,
430,gradual,frequency,prism,27.0,True,False,False,-3.0
431,gradual,frequency,severity_only,,False,False,False,
431,gradual,frequency,external_only,,False,False,False,
431,gradual,frequency,internal_only,,False,False,False,
431,gradual,frequency,prism,,False,False,False,
432,gradual,frequency,severity_only,,False,False,False,
432,gradual,frequency,external_only,,False,False,False,
432,gradual,frequency,internal_only,,False,False,False,
432,gradual,frequency,prism,,False,False,False,
433,gradual,frequency,severity_only,,False,False,False,
433,gradual,frequency,external_only,26.0,True,False,False,-2.0
433,gradual,frequency,internal_only,,False,False,False,
433,gradual,frequency,prism,26.0,True,False,False,-2.0
434,gradual,frequency,severity_only,,False,False,False,
434,gradual,frequency,external_only,,False,False,False,
434,gradual,frequency,internal_only,,False,False,False,
434,gradual,frequency,prism,,False,False,False,
435,gradual,frequency,severity_only,,False,False,False,
435,gradual,frequency,external_only,,False,False,False,
435,gradual,frequency,internal_only,,False,False,False,
435,gradual,frequency,prism,,False,False,False,
436,gradual,frequency,severity_only,,False,False,False,
436,gradual,frequency,external_only,,False,False,False,
436,gradual,frequency,internal_only,,False,False,False,
436,gradual,frequency,prism,25.0,True,False,False,-1.0
437,gradual,frequency,severity_only,,False,False,False,
437,gradual,frequency,external_only,,False,False,False,
437,gradual,frequency,internal_only,,False,False,False,
437,gradual,frequency,prism,24.0,True,True,False,0.0
438,gradual,frequency,severity_only,14.0,False,False,True,
438,gradual,frequency,external_only,14.0,False,False,True,
438,gradual,frequency,internal_only,14.0,False,False,True,
438,gradual,frequency,prism,14.0,False,False,True,
439,gradual,frequency,severity_only,,False,False,False,
439,gradual,frequency,external_only,,False,False,False,
439,gradual,frequency,internal_only,,False,False,False,
439,gradual,frequency,prism,,False,False,False,
440,gradual,frequency,severity_only,,False,False,False,
440,gradual,frequency,external_only,,False,False,False,
440,gradual,frequency,internal_only,,False,False,False,
440,gradual,frequency,prism,,False,False,False,
441,gradual,frequency,severity_only,,False,False,False,
441,gradual,frequency,external_only,,False,False,False,
441,gradual,frequency,internal_only,,False,False,False,
441,gradual,frequency,prism,,False,False,False,
442,gradual,frequency,severity_only,,False,False,False,
442,gradual,frequency,external_only,,False,False,False,
442,gradual,frequency,internal_only,,False,False,False,
442,gradual,frequency,prism,,False,False,False,
443,gradual,frequency,severity_only,,False,False,False,
443,gradual,frequency,external_only,,False,False,False,
443,gradual,frequency,internal_only,,False,False,False,
443,gradual,frequency,prism,,False,False,False,
444,gradual,frequency,severity_only,,False,False,False,
444,gradual,frequency,external_only,,False,False,False,
444,gradual,frequency,internal_only,,False,False,False,
444,gradual,frequency,prism,28.0,True,False,False,-4.0
445,gradual,frequency,severity_only,,False,False,False,
445,gradual,frequency,external_only,,False,False,False,
445,gradual,frequency,internal_only,,False,False,False,
445,gradual,frequency,prism,25.0,True,False,False,-1.0
446,gradual,frequency,severity_only,,False,False,False,
446,gradual,frequency,external_only,,False,False,False,
446,gradual,frequency,internal_only,,False,False,False,
446,gradual,frequency,prism,,False,False,False,
447,gradual,frequency,severity_only,,False,False,False,
447,gradual,frequency,external_only,,False,False,False,
447,gradual,frequency,internal_only,,False,False,False,
447,gradual,frequency,prism,,False,False,False,
448,gradual,frequency,severity_only,,False,False,False,
448,gradual,frequency,external_only,,False,False,False,
448,gradual,frequency,internal_only,,False,False,False,
448,gradual,frequency,prism,,False,False,False,
449,gradual,frequency,severity_only,,False,False,False,
449,gradual,frequency,external_only,,False,False,False,
449,gradual,frequency,internal_only,,False,False,False,
449,gradual,frequency,prism,,False,False,False,
450,gradual,frequency,severity_only,,False,False,False,
450,gradual,frequency,external_only,,False,False,False,
450,gradual,frequency,internal_only,,False,False,False,
450,gradual,frequency,prism,24.0,True,True,False,0.0
451,gradual,frequency,severity_only,,False,False,False,
451,gradual,frequency,external_only,,False,False,False,
451,gradual,frequency,internal_only,,False,False,False,
451,gradual,frequency,prism,,False,False,False,
452,gradual,frequency,severity_only,28.0,True,False,False,-4.0
452,gradual,frequency,external_only,28.0,True,False,False,-4.0
452,gradual,frequency,internal_only,28.0,True,False,False,-4.0
452,gradual,frequency,prism,28.0,True,False,False,-4.0
453,gradual,frequency,severity_only,,False,False,False,
453,gradual,frequency,external_only,,False,False,False,
453,gradual,frequency,internal_only,,False,False,False,
